"","X1h.m1.t","X1h.m1.u","X1h.m2.t","X1h.m2.u","X1h.m3.t","X1h.m3.u"
"Pi4kb",215.175204400788,289.484078579016,224.345108216661,243.368100915555,216.590569704862,214.887864692034
"A730011C13Rik",2.16256486834963,1.18641015811072,5.62873031367966,4.94650611616982,3.47936658160421,0
"Zfp687",65.9582284846637,48.6428164825395,65.9365551031045,78.1547966354831,60.8889151780736,60.3001661125607
"4930481B07Rik",1.08128243417481,0,0.804104330525665,0,1.7396832908021,0
"Psmd4",304.921646437298,308.466641108787,389.990600304948,384.838175838012,313.142992344379,346.451863483076
"Pip5k1a",162.192365126222,212.367418301819,182.531683029326,210.721160548834,184.406428825023,211.598764722258
"Vps72",101.640548812433,106.776914229965,78.8022243915152,82.112001528419,85.2444812493031,72.3601993350728
"Tmod4",2.16256486834963,3.55923047433216,1.60820866105133,2.96790366970189,5.21904987240631,4.38546662636805
"Scnm1",31.3571905910696,33.2194844271002,43.4216338483859,25.721831804083,29.5746159436358,29.6018997279843
"Lysmd1",33.5197554594192,28.4738437946573,41.8134251873346,42.5399525990604,24.3555660712295,57.0110661427846
"Tnfaip8l2",62.7143811821392,37.965125059543,67.5447637641559,83.1013027516529,70.4571732774852,66.8783660521127
"Gm9169",2.16256486834963,4.74564063244288,2.412312991577,1.97860244646793,3.47936658160421,1.09636665659201
"Sema6c",0,0,0,0,0.869841645401052,1.09636665659201
"Gabpb2",280.052150451277,243.214082412698,212.283543258776,211.710461772068,250.514393875503,283.958964057331
"Gm16740",1.08128243417481,9.49128126488576,1.60820866105133,0.989301223233963,0,3.28909996977604
"Mllt11",32.4384730252444,109.149734546186,59.5037204588992,73.2082905193133,116.558780483741,92.094799153729
"Cdc42se1",379.53013439536,345.24535601022,381.949556999691,333.394512229846,379.250957394859,384.824696463796
"Gm128",0,0,0,0,0.869841645401052,0
"Bnipl",0,1.18641015811072,0.804104330525665,0,4.34920822700526,0
"Prune",68.1207933530133,74.7438399609754,88.4514763578232,95.9622186536944,74.8063815044905,57.0110661427846
"Fam63a",240.044700386809,295.416129369569,227.561525538763,259.196920487298,268.781068428925,256.549797642531
"Anxa9",22.7069311176711,8.30487110677504,24.12312991577,18.7967232414453,19.1365161988231,18.6382331620642
"Gm10691",3.24384730252444,3.55923047433216,6.43283464420532,5.93580733940378,0,2.19273331318402
"Lass2",921.252633916942,892.180438899262,903.813267510848,871.574377669122,955.955968295756,975.766324366891
"Setdb1",253.020089596907,276.433566839798,201.830186961942,250.293209478193,246.165185648498,234.622464510691
"4930558C23Rik",0,0,0,0,0,0
"Gm9173",0,0,0.804104330525665,0,0,0
"Gm4349",6.48769460504888,8.30487110677504,3.21641732210266,6.92510856263774,4.34920822700526,8.77093325273609
"Arnt",334.116272160018,262.196644942469,307.97195859133,327.458704890442,321.841408798389,282.862597400739
"Ctsk",1772.22190961252,1929.10291708803,1502.06688942194,1535.39549845911,1095.13063155992,1040.45195710582
"Ctss",10586.8363130056,12392.0541014665,15007.803224931,16056.3588530872,13411.2184887934,13212.3145785903
"Hormad1",2.16256486834963,0,0,0.989301223233963,0.869841645401052,1.09636665659201
"Golph3l",182.736731375544,155.419730712504,244.447716479802,257.21831804083,192.235003633632,169.936831771762
"Ensa",403.318347947206,390.328942018427,508.19393689222,453.099960241155,402.736681820687,463.763095738421
"LOC100861841",0,0,0,0,0,0
"Mcl1",2361.52083623779,1951.64471009214,2886.73454658714,2577.12968652447,2742.61070794952,2602.77444274944
"Adamtsl4",296.271386963899,28.4738437946573,330.486879846048,38.5827477061246,91.3333727671104,58.1074327993766
"Ecm1",697.427170042755,237.282031622144,838.680816738269,356.148440364227,303.574734244967,244.489764420019
"Tars2",118.94106775923,83.0487110677504,105.337667298862,72.2189892960793,91.3333727671104,81.1311325878089
"Rprd2",259.507784201955,265.755875416801,225.149212547186,200.828148316495,245.295344003097,246.682497733203
"Prpf3",136.241586706027,161.351781503058,139.914153511466,139.491472475989,127.866721873955,130.467632134449
"Mrps21",110.290808285831,137.623578340844,72.3693897473099,90.0264113142907,85.2444812493031,83.3238659009929
"C920021L13Rik",1.08128243417481,0,2.412312991577,2.96790366970189,2.60952493620316,0
"Gm129",2.16256486834963,1.18641015811072,1.60820866105133,2.96790366970189,4.34920822700526,5.48183328296006
"BC028528",74.6084879580622,77.1166602771968,96.4925196630798,75.1868929657812,92.2032144125115,93.191165810321
"Aph1a",358.985768146038,431.853297552302,395.619330618627,371.97725993597,359.244599550634,373.861029897876
"Car14",0,0,0,0,0,0
"Anp32e",240.044700386809,244.400492570808,234.798464513494,252.271811924661,243.555660712295,275.188030804595
"Gm9054",2.16256486834963,1.18641015811072,1.60820866105133,2.96790366970189,6.95873316320842,6.57819993955207
"Plekho1",391.424241171283,441.344578817188,472.009242018565,530.265455653404,398.387473593682,453.895795829093
"Vps45",65.9582284846637,58.1340977474253,85.2350590357205,57.3794709475699,59.1492318872715,63.5892660823367
"Otud7b",141.647998876901,182.707164349051,160.016761774607,213.689064218536,148.74292136358,180.900498337682
"Mtmr11",9.73154190757333,4.74564063244288,8.04104330525665,5.93580733940378,0,6.57819993955207
"Gm17690",12.9753892100978,14.2369218973286,20.1026082631416,15.8288195717434,11.3079413902137,14.2527665356962
"Sf3b4",180.574166507194,169.656652609833,155.192135791453,172.13841284271,158.311179462991,181.996864994274
"Sv2a",0,0,0.804104330525665,0.989301223233963,0,0
"Bola1",4.32512973669926,11.8641015811072,8.04104330525665,10.8823134555736,12.1777830356147,7.67456659614408
"Hist2h2ab",0,1.18641015811072,0,1.97860244646793,0,3.28909996977604
"Hist2h2ac",9.73154190757333,18.9825625297715,6.43283464420532,13.8502171252755,10.4380997448126,17.5418665054722
"Hist2h2be",12.9753892100978,10.6776914229965,17.6902952715646,10.8823134555736,16.52699126262,13.1563998791041
"Hist2h3c2",4.32512973669926,10.6776914229965,4.02052165262833,10.8823134555736,2.60952493620316,5.48183328296006
"Hist2h2aa2",18.3818013809718,72.3710196447539,20.1026082631416,56.3901697243359,60.8889151780736,26.3127997582083
"Hist2h2aa1",20.5443662493215,84.2351212258611,21.710816924193,57.3794709475699,59.1492318872715,26.3127997582083
"Hist2h3c1",7.5689770392237,11.8641015811072,10.4533562968336,17.8074220182113,12.1777830356147,13.1563998791041
"Hist2h4",23.7882135518459,21.355382845993,25.7313385768213,32.6469403667208,37.4031907522452,32.8909996977604
"Hist2h3b",2.16256486834963,4.74564063244288,2.412312991577,9.89301223233963,5.21904987240631,5.48183328296006
"Hist2h2bb",45.4138622353422,46.2699961663181,60.3078247894249,75.1868929657812,66.977806695881,65.7819993955207
"Fcgr1",134.079021837677,97.2856329650791,395.619330618627,331.415909783378,173.098487434809,162.262265175618
"Gm17580",0,0,0,0,0,0
"Rnu1b1",35.6823203277689,36.7787149014323,21.710816924193,30.6683379202529,35.6635074614431,21.9273331318402
"Rnu1b2",63.795663616314,74.7438399609754,45.0298425094373,45.5078562687623,62.6285984688757,23.0236997884322
"Gm17575",0,0,0,0,0,0
"Terc",0,1.18641015811072,0,0.989301223233963,0.869841645401052,0
"BC107364",0,0,0,0,0,0
"Rnu1b6",57.3079690112651,59.320507905536,16.886190941039,44.5185550455284,53.0603403694642,19.7345998186562
"Gm10685",0,0,0,0,0,0
"Hfe2",0,0,0,0,0,0
"Gm15441",1.08128243417481,3.55923047433216,0,0,0.869841645401052,0
"Txnip",661.744849714986,1063.02350166721,837.072608077217,792.430279810405,1063.81633232549,1104.04122318816
"Polr3gl",21.6256486834963,27.2874336365466,26.535442907347,24.7325305808491,27.8349326528337,18.6382331620642
"Ankrd34a",1.08128243417481,1.18641015811072,0,0.989301223233963,2.60952493620316,1.09636665659201
"Lix1l",46.495144669517,30.8466641108787,46.6380511704886,23.7432293576151,41.7523989792505,50.4328662032325
"6330549D23Rik",1.08128243417481,2.37282031622144,0.804104330525665,0.989301223233963,1.7396832908021,3.28909996977604
"Rbm8a",144.891846179425,163.724601819279,147.955196816722,164.224003056838,167.879437562403,173.225931741538
"Pex11b",40.0074500644681,42.7107656919859,55.4831988062709,51.4436636081661,53.9301820148652,36.1800996675364
"Itga10",4.32512973669926,2.37282031622144,7.23693897473099,3.95720489293585,7.82857480860947,4.38546662636805
"Ankrd35",0,0,0,0,0,0
"Pias3",48.6577095378666,51.015636798761,43.4216338483859,54.411567277868,48.7111321424589,46.0473995768645
"Nudt17",0,0,0,0.989301223233963,1.7396832908021,4.38546662636805
"Polr3c",136.241586706027,112.708965020518,97.2966239936055,116.737544341608,132.21593010096,118.407598911937
"Rnf115",229.231876045061,234.909211305923,344.156653464985,395.720489293585,278.349326528337,288.344430683699
"Cd160",0,0,0,0,0,0
"4930442L01Rik",0,0,0,0.989301223233963,0,0
"Pdzk1",0,2.37282031622144,0,0.989301223233963,0,0
"Gpr89",78.9336176947614,86.6079415420826,84.4309547051948,69.2510856263774,74.8063815044905,80.0347659312169
"Gja8",0,0,0,0,0,0
"Gja5",0,1.18641015811072,0,0,0.869841645401052,0
"Acp6",54.0641217087407,35.5923047433216,47.4421555010142,28.6897354737849,43.4920822700526,20.8309664752482
"Bcl9",67.0395109188385,45.0835860082074,77.1940157304639,45.5078562687623,67.847648341282,50.4328662032325
"Gm17608",0,0,0.804104330525665,0,0.869841645401052,0
"Olfr1402",0,0,0,0,0,0
"Chd1l",49.7389919720414,55.7612774312039,48.2462598315399,36.6041452596566,53.9301820148652,64.6856327389287
"Fmo5",12.9753892100978,2.37282031622144,7.23693897473099,8.90371100910567,3.47936658160421,6.57819993955207
"Prkab2",28.1133432885452,16.6097422135501,18.4943996020903,20.7753256879132,47.8412904970579,14.2527665356962
"Pde4dip",173.00518946797,144.742039289508,184.139891690377,128.609159020415,131.346088455559,166.647731801986
"Gm20143",0,0,0,0,0,0
"Sec22b",149.216975916124,157.792551028726,165.645492088287,158.288195717434,145.263554781976,166.647731801986
"Gm5544",0,2.37282031622144,0,0,1.7396832908021,0
"Notch2",1996.04737348671,2239.94237851304,1952.36531451632,2112.15811160451,2057.17549137349,1998.67641496724
"Adam30",0,0,0,0,0,0
"Reg4",0,0,0,0,0,0
"Hmgcs2",0,0,0,0,0,0
"Phgdh",175.16775433632,163.724601819279,250.880551124008,207.753256879132,87.8540061855062,128.274898821265
"Zfp697",19.4630838151467,27.2874336365466,21.710816924193,10.8823134555736,16.52699126262,19.7345998186562
"Gm4450",0,0,0,0,0,0
"Hsd3b4",0,0,0,0,0,0
"Gm10681",0,0,0,0,0,0
"Gm5853",7.5689770392237,1.18641015811072,2.412312991577,12.8609159020415,6.08889151780736,6.57819993955207
"Hsd3b5",0,0,0,0,0,0
"Hsd3b2",0,0,0,0,0,0
"Hsd3b3",0,0,0,0,0,0
"Hsd3b6",0,0,0,0,0,0
"Hsd3b1",0,0,0,0,0,0
"Hao2",0,0,0,0,0,0
"Wars2",33.5197554594192,40.3379453757645,27.3395472378726,47.4864587152302,50.450815433261,37.2764663241284
"Tbx15",0,0,0,0,0,0
"Spag17",0,0,0,0,0,0
"B930086A06Rik",0,0,0,0,0,0
"Wdr3",203.281097624865,179.147933874719,164.037283427236,168.181207949774,135.695296682564,191.864164903602
"Gdap2",131.916456969327,117.454605652961,122.223858239901,106.844532109268,124.38735529235,116.214865598753
"4930406D18Rik",0,0,0,0,0,0
"Fam46c",118.94106775923,143.555629131397,217.912273572455,337.351717122782,179.187378952617,200.635098156338
"Man1a2",318.97831808157,277.619976997909,399.639852271256,320.533596327804,311.403309053577,349.740963452852
"Vtcn1",0,0,0,0,0,1.09636665659201
"Trim45",12.9753892100978,9.49128126488576,16.0820866105133,9.89301223233963,16.52699126262,5.48183328296006
"Ttf2",95.1528542073836,72.3710196447539,75.5858070694125,74.1975917425472,70.4571732774852,69.0710993652967
"Cd101",2.16256486834963,0,6.43283464420532,0.989301223233963,4.34920822700526,7.67456659614408
"Ptgfrn",230.313158479235,85.4215313839719,117.399232256747,70.2403868496114,115.68893883834,126.082165508081
"Cd2",1.08128243417481,0,4.82462598315399,4.94650611616982,1.7396832908021,3.28909996977604
"Igsf3",25.9507784201955,26.1010234784358,19.298503932616,19.7860244646793,34.7936658160421,42.7582996070885
"Atp1a1",1572.18465929018,1746.39575273898,1316.31878907051,1431.51887001954,1350.86407530783,1646.7427182012
"Mab21l3",0,0,1.60820866105133,2.96790366970189,5.21904987240631,2.19273331318402
"Slc22a15",16.2192365126222,9.49128126488576,12.061564957885,6.92510856263774,9.56825809941157,10.9636665659201
"Nhlh2",0,0,0,0,0,0
"Casq2",0,0,0,0,0,0
"Vangl1",2.16256486834963,0,0,1.97860244646793,0.869841645401052,3.28909996977604
"A230001M10Rik",0,0,0,0,0,0
"Ngf",0,0,0.804104330525665,0,0,0
"2410057H14Rik",0,0,0,0,0,0
"Tspan2",0,0,0,0,0,1.09636665659201
"Tshb",0,0,0,0,0,0
"Sycp1",0,0,0,0,0,0
"Nr1h5",0,0,0,0,0,0
"Sike1",108.128243417481,74.7438399609754,69.1529724252072,81.122700305185,101.771472511923,85.5165992141769
"Csde1",2375.57750788207,2522.30799614339,2351.20106245704,2385.20524921709,2501.66457217343,2622.50904256809
"Nras",669.31382675421,729.642247238093,649.716299064737,475.853888375536,649.771709114586,646.856327389287
"Ampd1",0,0,0,0.989301223233963,0,0
"Dennd2c",7.5689770392237,7.11846094866432,10.4533562968336,1.97860244646793,8.69841645401052,7.67456659614408
"Bcas2",90.8277244706844,96.0992228069683,92.4719980104515,109.81243577897,111.339730611335,112.925765628977
"Trim33",237.882135518459,246.77331288703,232.386151521917,283.929451068148,314.01283398978,252.164331016163
"Syt6",0,0,0,0,0,0
"Olfml3",4.32512973669926,5.9320507905536,6.43283464420532,4.94650611616982,5.21904987240631,5.48183328296006
"Hipk1",1093.17654095074,917.095052219587,1227.06320838216,1001.17283791277,916.813094252709,895.731558435674
"Dclre1b",103.803113680782,81.8623009096397,115.791023595696,86.0692064213548,76.5460647952926,83.3238659009929
"Gm15471",0,0,0,0,1.7396832908021,0
"Ap4b1",73.5272055238874,56.9476875893146,85.2350590357205,81.122700305185,64.3682817596778,62.4928994257447
"Bcl2l15",0,2.37282031622144,3.21641732210266,1.97860244646793,0,0
"Ptpn22",18.3818013809718,7.11846094866432,21.710816924193,12.8609159020415,20.0063578442242,13.1563998791041
"Rsbn1",203.281097624865,195.757676088269,204.242499953519,174.117015289178,229.638194385878,184.189598307458
"A130049A11Rik",15.1379540784474,9.49128126488576,11.2574606273593,7.91440978587171,14.7873079718179,16.4454998488802
"Phtf1",86.5025947339851,100.844863439411,78.8022243915152,57.3794709475699,114.819097192939,63.5892660823367
"Magi3",28.1133432885452,15.4233320554394,15.2779822799876,13.8502171252755,24.3555660712295,29.6018997279843
"Gm5546",0,0,0,0,0,0
"Lrig2",122.184915061754,160.165371344947,138.305944850414,119.70544801131,130.476246810158,141.43129870037
"Slc16a1",99.4779839440829,130.505117392179,106.945875959913,119.70544801131,124.38735529235,134.853098760817
"Gm6485",28.1133432885452,36.7787149014323,41.8134251873346,36.6041452596566,46.1016072062557,35.0837330109444
"Fam19a3",0,0,0.804104330525665,0,0,0
"Ppm1j",4.32512973669926,0,2.412312991577,0,0.869841645401052,0
"Rhoc",238.963417952634,326.262793480448,403.660373923884,453.099960241155,379.250957394859,356.319163392404
"Mov10",165.436212428747,199.316906562601,515.430875866951,561.923094796891,234.857244258284,241.200664450243
"Gm20285",0,0,0,0,0,0
"Capza1",1107.23321259501,1170.98682605528,1045.33562968336,1062.50951375328,1037.72108296345,1118.29398972385
"St7l",150.298258350299,137.623578340844,132.677214536735,132.566363913351,153.961971235986,134.853098760817
"Wnt2b",0,0,0,2.96790366970189,1.7396832908021,1.09636665659201
"Cttnbp2nl",313.571905910696,188.639215139605,297.518602294496,284.918752291381,261.822335265717,239.007931137059
"4930564D02Rik",0,0,0,0,0,0
"1700095B22Rik",0,0,0,0,0,0
"Kcnd3",0,0,0,0,0,0
"Ddx20",54.0641217087407,49.8292266406503,57.0914074673222,53.422266054634,53.0603403694642,64.6856327389287
"6530418L21Rik",1.08128243417481,0,0.804104330525665,0,3.47936658160421,1.09636665659201
"Rap1a",381.692699263709,389.142531860316,406.876791245987,419.4637186512,427.092247891916,470.341295677973
"Gm5547",0,0,1.60820866105133,0,3.47936658160421,0
"Adora3",5.40641217087407,11.8641015811072,8.84514763578232,2.96790366970189,4.34920822700526,3.28909996977604
"I830077J02Rik",6.48769460504888,5.9320507905536,7.23693897473099,7.91440978587171,13.9174663264168,8.77093325273609
"Atp5f1",498.471202154589,498.292266406503,462.359990052257,439.24974311588,427.092247891916,416.619329504965
"Wdr77",117.859785325055,129.318707234069,92.4719980104515,92.9943149839926,101.771472511923,100.865732406465
"Ovgp1",3.24384730252444,0,3.21641732210266,3.95720489293585,0.869841645401052,3.28909996977604
"1700027A23Rik",0,0,0,0,0,0
"Chi3l7",0,0,0,0,0,0
"Chia",0,0,0,0,0,0
"Chi3l3",101.640548812433,93.7264024907469,34.5764862126036,27.700434250551,23.4857244258284,21.9273331318402
"Chi3l4",0,0,0,0,0,0
"BC051070",0,0,0,0,0,0
"2010016I18Rik",60.5518163137896,36.7787149014323,31.3600688905009,31.6576391434868,46.1016072062557,28.5055330713923
"Dennd2d",43.2512973669926,32.0330742689895,33.7723818820779,42.5399525990604,39.1428740430473,35.0837330109444
"Cept1",411.968607420604,468.632012453735,643.283464420532,620.291866967695,525.384353822235,545.990594982822
"Dram2",413.049889854779,353.550227116995,484.07080697645,409.570706418861,435.790664345927,414.42659619178
"4933421E11Rik",83.2587474314607,71.1846094866432,86.0391633662462,75.1868929657812,134.825455037163,89.902065840545
"Cd53",1654.36212428747,3344.49023571412,2281.24398570131,2919.42790976343,3116.64261547197,3121.35587131746
"Olfr266",0,0,0,0,0,0
"Kcna3",44.3325798011674,109.149734546186,48.2462598315399,71.2296880728454,76.5460647952926,84.4202325575849
"AI504432",155.704670521173,276.433566839798,160.016761774607,200.828148316495,321.841408798389,302.597197219395
"A930002I21Rik",0,0,0,0,0,0
"Kcna2",0,0,0.804104330525665,0,0,0
"Kcna10",0,0,0,0,0,0
"Cym",0,0,0,0,0,0
"A630076J17Rik",0,0,0,0,0,0
"Prok1",0,0,0,0,0,0
"Hbxip",221.662899005837,297.788949685791,245.251820810328,211.710461772068,214.85088641406,198.442364843154
"Slc16a4",0,0,0.804104330525665,0,0,0
"Rbm15",156.785952955348,154.233320554394,132.677214536735,143.448677368925,167.879437562403,117.311232255345
"Kcnc4",0,0,0,0,0,0
"Slc6a17",0,0,0,0,0,0
"Ubl4b",0,0,0,0,0,0
"Alx3",0,0,0,0,0,0
"Fam40a",149.216975916124,215.926648776151,160.820866105133,192.913738530623,221.809619577268,186.382331620642
"Ahcyl1",440.081950709149,545.748672730931,599.057726241621,631.174180423269,663.689175441003,655.627260642023
"Csf1",246.532394991858,163.724601819279,233.190255852443,367.0307538198,182.666745534221,272.995297491411
"Gm5075",0,0,0,0,0,0
"Eps8l3",0,0,0,0,0,0
"Gm10667",0,0,0,0,0,0
"4933431E20Rik",5.40641217087407,11.8641015811072,4.82462598315399,4.94650611616982,5.21904987240631,8.77093325273609
"Gstm5",8.65025947339851,4.74564063244288,17.6902952715646,11.8716146788076,9.56825809941157,8.77093325273609
"Gstm7",0,0,0,0,0,0
"Gstm6",0,0,0,0,0,0
"Gstm3",0,0,0,0,0,0
"Gstm2",1.08128243417481,3.55923047433216,5.62873031367966,2.96790366970189,0,5.48183328296006
"Gstm1",346.01037893594,430.666887394191,386.774182982845,374.945163605672,414.914464856302,304.789930532579
"Gstm4",17.300518946797,27.2874336365466,31.3600688905009,33.6362415899548,29.5746159436358,29.6018997279843
"Ampd2",143.81056374525,161.351781503058,102.121249976759,111.791038225438,104.380997448126,127.178532164673
"Gnat2",0,0,0,0,0,0
"Gnai3",516.853003535561,669.135329174446,545.986840426927,621.281168190929,781.987639215546,699.481926905704
"Gpr61",0,0,0,0,0,0
"Amigo1",8.65025947339851,13.0505117392179,4.02052165262833,3.95720489293585,1.7396832908021,6.57819993955207
"Cyb561d1",65.9582284846637,65.2525586960896,57.0914074673222,67.2724831799095,61.7587568234747,50.4328662032325
"Atxn7l2",6.48769460504888,8.30487110677504,6.43283464420532,22.7539281343812,7.82857480860947,10.9636665659201
"Sypl2",0,0,0,0,0,1.09636665659201
"Psma5",334.116272160018,395.07458265087,575.738700656376,642.056493878842,388.81921549427,487.883162183445
"Sort1",574.160972546826,181.52075419094,167.253700749338,83.1013027516529,392.298582075874,201.73146481293
