GeneID	Length	1h_m1_t	1h_m1_u	1h_m2_t	1h_m2_u	1h_m3_t	1h_m3_u	6h_m1_t	6h_m1_u	6h_m2_t	6h_m2_u	6h_m3_t	6h_m3_u
ENSMUSG00000108085	546	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107839	387	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030279	12621	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108094	1633	0	0	0	0	2	0	0	0	0	0	0	0
ENSMUSG00000107693	469	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000107398	203	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030275	14151	0	1	1	4	2	1	8	3	14	6	7	8
ENSMUSG00000107802	725	49	66	122	133	81	94	62	46	152	84	140	153
ENSMUSG00000072679	2509	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077241	129	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084971	469	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086887	645	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041540	14376	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000107796	2128	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087302	1585	1	0	1	0	0	0	0	0	0	0	0	1
ENSMUSG00000087157	627	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000072677	1207	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085785	1240	0	0	3	0	0	0	6	0	0	0	0	0
ENSMUSG00000086282	365	0	0	0	0	0	1	0	2	0	1	0	0
ENSMUSG00000086731	207	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000087850	133	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030268	9322	0	0	0	0	0	0	0	1	0	0	1	0
ENSMUSG00000088867	115	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097419	2461	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086643	269	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030263	4070	0	0	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000107420	3241	8	8	6	5	18	13	39	4	4	6	7	13
ENSMUSG00000043541	12207	10	2	15	7	15	4	0	6	23	16	9	27
ENSMUSG00000086863	361	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040370	2682	16	8	24	12	21	31	38	9	16	27	23	14
ENSMUSG00000030265	5347	9	6	7	5	17	4	0	3	12	5	10	11
ENSMUSG00000107756	2561	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086013	899	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067344	378	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087852	330	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087277	747	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000108234	874	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083962	996	0	0	1	0	0	0	0	0	0	0	0	1
ENSMUSG00000054966	7749	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088362	87	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087204	1265	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086722	422	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088781	115	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067338	1775	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085658	2818	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030259	5559	8	7	8	4	6	3	7	2	9	5	7	4
ENSMUSG00000030256	6720	3	3	3	3	7	3	21	8	26	16	3	12
ENSMUSG00000108126	1876	221	250	337	293	403	285	535	235	505	351	460	511
ENSMUSG00000030255	4996	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108200	2870	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085414	826	0	0	0	0	1	0	0	0	0	2	0	1
ENSMUSG00000108161	2228	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000030287	14802	8	5	13	8	15	9	50	3	5	14	11	17
ENSMUSG00000107801	2349	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107743	1770	2	3	8	5	8	3	1	1	5	5	2	0
ENSMUSG00000082120	282	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040250	8485	0	0	0	0	1	0	0	1	0	0	1	1
ENSMUSG00000040242	4619	2	0	1	0	3	0	0	2	2	5	1	4
ENSMUSG00000040234	3438	11	14	24	17	20	9	26	11	15	11	28	22
ENSMUSG00000030291	3523	2	1	2	3	3	6	2	1	2	3	3	0
ENSMUSG00000084291	348	1	2	5	3	4	2	6	2	3	0	1	1
ENSMUSG00000085238	740	3	2	1	4	1	2	0	1	2	0	0	2
ENSMUSG00000001630	4880	0	0	0	0	0	0	0	0	0	0	1	1
ENSMUSG00000108108	1234	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107788	806	0	0	0	1	0	0	1	0	0	1	0	0
ENSMUSG00000040187	5691	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107964	928	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030292	1832	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000016487	11135	0	0	0	0	0	0	0	2	0	1	0	1
ENSMUSG00000040163	3007	13	12	20	6	20	11	23	10	29	13	9	19
ENSMUSG00000107969	372	21	19	35	28	36	27	68	18	31	27	28	38
ENSMUSG00000107814	459	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040121	1662	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040112	8631	0	0	0	0	0	1	0	0	0	1	0	0
ENSMUSG00000072662	1278	1	1	1	6	1	1	0	3	9	3	0	3
ENSMUSG00000040102	6449	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080760	927	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085600	2850	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086021	544	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048776	1619	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081023	813	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072660	1821	4	6	3	3	3	5	3	4	2	11	16	12
ENSMUSG00000030301	2870	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000107793	1509	1	1	4	1	3	1	0	0	12	0	1	1
ENSMUSG00000085077	1047	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086019	333	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086777	980	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030303	7313	81	76	131	100	132	111	177	60	163	90	146	123
ENSMUSG00000089948	555	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030304	6727	0	2	0	3	2	3	4	4	5	2	3	0
ENSMUSG00000107402	3479	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084823	728	1	8	9	3	6	3	10	1	7	5	3	5
ENSMUSG00000030306	8578	1	1	7	2	3	0	0	2	0	1	0	1
ENSMUSG00000082199	403	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063171	943	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000108148	664	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108035	3516	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000107706	5429	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070995	2590	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065269	137	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084909	1723	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081556	608	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107405	2069	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040029	15793	0	0	0	0	0	0	0	1	6	1	1	1
ENSMUSG00000107909	1661	0	1	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000030309	14140	0	0	0	0	0	2	0	0	5	0	0	1
ENSMUSG00000108254	1472	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095288	171	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108258	3029	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039985	4138	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000085355	1747	1	2	4	8	7	3	17	3	7	4	5	7
ENSMUSG00000080536	122	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030313	18081	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082633	412	0	0	0	0	0	0	0	0	4	0	1	1
ENSMUSG00000081532	323	0	1	0	0	2	0	0	0	8	0	2	0
ENSMUSG00000107970	2724	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065664	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082829	935	0	0	1	0	2	0	4	1	0	0	0	0
ENSMUSG00000065198	104	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067292	198	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039958	2496	0	0	0	0	5	3	0	0	0	0	4	0
ENSMUSG00000068250	18886	0	0	1	0	0	0	5	0	1	0	3	1
ENSMUSG00000107526	1058	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000107894	2936	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032712	9629	0	0	0	3	3	0	4	7	3	0	1	1
ENSMUSG00000084083	445	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081126	1462	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081335	450	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083351	633	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000003452	27373	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082072	694	0	0	0	0	0	0	0	0	0	3	0	0
ENSMUSG00000096299	2265	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107976	3253	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094467	101	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108287	152	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091292	473	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107972	1551	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108259	1518	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055452	2866	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107523	483	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108044	160	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107956	775	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118413	946	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054753	3653	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107470	796	0	0	0	0	0	0	21	0	0	0	0	1
ENSMUSG00000077815	83	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106340	58	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078817	7545	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078008	82	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078041	82	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104747	62	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078032	79	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078035	80	0	0	0	0	0	0	7	0	0	0	0	0
ENSMUSG00000077903	84	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077886	69	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107413	844	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108105	880	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000068566	4480	0	0	0	0	0	0	3	0	0	0	0	0
ENSMUSG00000078816	3612	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000069806	2441	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107620	335	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107815	1446	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053395	2345	0	0	0	0	1	2	0	0	0	1	0	0
ENSMUSG00000107862	259	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094210	91	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107585	1092	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078815	1977	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107985	506	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000053338	2066	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107480	1469	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118635	531	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108758	301	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095674	101	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000108644	746	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054594	1847	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035674	1022	3	0	1	0	1	0	0	1	2	0	0	5
ENSMUSG00000006335	1201	0	0	1	2	1	1	5	1	0	0	1	1
ENSMUSG00000008373	5439	0	0	1	0	0	0	7	1	2	3	2	0
ENSMUSG00000085039	3736	43	63	74	43	27	49	56	33	29	35	57	43
ENSMUSG00000035632	7129	6	6	17	7	10	12	7	6	24	8	4	7
ENSMUSG00000093290	86	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078813	2222	17	21	25	18	17	16	43	12	23	11	26	23
ENSMUSG00000019734	4280	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086032	1161	1	0	2	5	4	0	0	1	1	2	4	6
ENSMUSG00000035596	8339	0	1	3	0	1	2	0	0	1	0	2	2
ENSMUSG00000035585	2541	1	7	2	2	5	4	22	12	23	4	29	17
ENSMUSG00000006333	2522	2	0	0	0	1	1	5	2	0	0	4	1
ENSMUSG00000058818	4471	1	0	2	0	5	1	15	3	0	0	0	1
ENSMUSG00000081665	3462	0	4	0	0	0	0	4	4	0	5	0	2
ENSMUSG00000074418	2037	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000080917	1881	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074419	2182	0	0	2	0	0	0	0	1	0	0	0	0
ENSMUSG00000089942	3462	0	4	0	0	0	0	4	4	0	5	0	2
ENSMUSG00000074420	4025	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074417	2128	0	0	0	0	0	0	6	3	1	1	0	1
ENSMUSG00000030427	3050	0	0	0	0	0	0	0	1	0	1	0	0
ENSMUSG00000108593	1693	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000108765	877	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108712	832	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108505	282	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083344	399	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082093	280	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055541	7475	0	0	0	0	0	0	11	2	0	0	0	1
ENSMUSG00000086155	2737	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075719	171	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030428	6379	9	4	18	9	9	13	0	2	1	1	5	4
ENSMUSG00000085886	2536	0	0	1	1	0	1	0	0	0	0	0	0
ENSMUSG00000035545	6395	2	6	1	8	12	4	16	0	11	2	5	1
ENSMUSG00000043432	2460	29	42	40	34	50	37	44	19	34	18	26	33
ENSMUSG00000063838	1288	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082782	873	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108641	154	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083309	550	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070873	2109	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082042	1169	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081723	1852	0	0	0	0	0	0	0	1	0	2	1	0
ENSMUSG00000108743	367	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062524	1540	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108667	178	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000078810	5900	0	0	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000096075	110	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095246	110	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108761	463	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000008435	6595	0	0	1	0	0	0	0	0	6	1	0	0
ENSMUSG00000077965	96	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091177	555	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000006154	6036	3	2	5	3	7	2	12	8	10	8	6	3
ENSMUSG00000019254	4960	0	0	0	0	0	1	0	0	1	1	2	0
ENSMUSG00000064179	2204	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035458	2063	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055809	2224	1	0	4	0	0	0	0	0	0	0	0	0
ENSMUSG00000085725	1039	2	1	3	0	0	5	0	0	5	1	0	2
ENSMUSG00000004961	2380	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035429	4187	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077138	110	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108392	601	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108582	511	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108320	274	7	4	9	5	2	7	0	5	3	4	11	10
ENSMUSG00000045282	1917	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000052296	4887	1	0	0	0	0	1	0	0	0	0	2	1
ENSMUSG00000108571	790	7	6	13	13	11	18	26	2	21	11	4	10
ENSMUSG00000108477	1295	6	24	3	11	12	3	46	26	92	45	75	50
ENSMUSG00000063802	1892	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035390	4100	3	2	2	5	2	1	0	0	3	2	1	0
ENSMUSG00000046456	3732	2	0	4	0	0	3	0	0	1	1	2	2
ENSMUSG00000088575	102	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059851	4001	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051811	1108	0	0	0	0	2	0	0	0	0	0	0	0
ENSMUSG00000092518	2744	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000004371	2081	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000013091	871	0	1	1	1	0	0	0	0	0	0	0	0
ENSMUSG00000030431	1439	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030432	1840	1	0	6	0	2	3	9	0	2	4	11	5
ENSMUSG00000060860	5141	42	31	60	33	47	35	45	31	76	20	81	56
ENSMUSG00000053550	6639	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000052605	1373	1	0	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000086784	2244	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110221	1279	0	1	0	0	0	1	0	2	0	2	0	0
ENSMUSG00000109441	463	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108840	1519	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000074406	3523	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035285	2080	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035279	4590	0	0	3	0	0	1	0	2	0	0	0	1
ENSMUSG00000030433	3147	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085272	3197	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051550	4159	0	1	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000061374	3785	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051184	1436	0	0	0	0	1	0	0	0	3	0	0	0
ENSMUSG00000109129	1003	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074405	9850	1	9	3	3	6	2	8	0	10	10	8	7
ENSMUSG00000035228	2699	0	2	3	2	6	3	3	4	7	2	5	1
ENSMUSG00000116184	1129	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043290	2153	6	4	14	4	8	6	6	0	10	2	3	10
ENSMUSG00000086604	1172	0	0	0	2	0	0	0	0	0	2	0	0
ENSMUSG00000055633	1258	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109549	529	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109274	2773	8	14	13	21	15	13	33	19	23	13	18	22
ENSMUSG00000030435	4113	1	1	0	0	1	1	10	2	1	3	2	1
ENSMUSG00000035203	2810	0	0	0	0	0	0	0	0	4	1	2	0
ENSMUSG00000035191	1716	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000083649	1013	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109495	1085	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000092953	84	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118215	18544	0	2	2	0	1	0	0	4	4	0	0	0
ENSMUSG00000091874	1832	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091652	3122	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109211	221	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075906	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035177	3509	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109155	3141	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048398	1630	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108904	372	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078808	10140	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000109577	396	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117744	4067	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000066820	6050	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118298	6235	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092336	343	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117863	9428	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092579	2102	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109540	2002	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058631	2172	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109012	396	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118388	963	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092393	132	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092580	955	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092271	949	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000066850	3147	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064231	447	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109197	1035	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109283	848	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034690	4009	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000046792	5443	0	0	0	1	0	0	12	5	0	0	0	0
ENSMUSG00000108923	1266	10	7	19	11	15	15	13	4	28	6	15	9
ENSMUSG00000108894	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109108	1103	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044876	5959	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000109165	513	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034660	650	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058028	1980	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000053367	1018	1	0	0	0	0	2	0	0	0	0	0	2
ENSMUSG00000108949	317	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054893	4755	0	0	0	3	2	1	0	0	0	0	0	0
ENSMUSG00000030443	3146	1	0	0	0	1	0	0	2	0	0	2	0
ENSMUSG00000109080	512	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109398	3908	0	0	1	0	0	0	0	0	0	0	2	0
ENSMUSG00000055150	5018	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062861	4976	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000093536	3683	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089780	176	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090179	210	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000045929	4460	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090824	2655	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110323	244	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048620	6882	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054938	4549	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096228	2982	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034583	1823	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093877	3021	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084654	108	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048067	5182	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109466	1021	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056696	1768	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108113	1282	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000002266	8086	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000002265	13616	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051527	18078	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000098657	94	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109131	1055	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109416	1422	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092815	84	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109430	607	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109456	2880	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092875	298	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109082	2737	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109094	1685	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108043	3755	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109176	2831	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070837	1523	0	0	0	0	0	0	0	0	0	0	0	0
